Host Since;Host Response Rate;Is Superhost;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room;Neighborhood Group_Charlottenburg-Wilm.;Neighborhood Group_Friedrichshain-Kreuzberg;Neighborhood Group_Lichtenberg;Neighborhood Group_Marzahn - Hellersdorf;Neighborhood Group_Mitte;Neighborhood Group_Neuk̦lln;Neighborhood Group_Pankow;Neighborhood Group_Reinickendorf;Neighborhood Group_Spandau;Neighborhood Group_Steglitz - Zehlendorf;Neighborhood Group_Tempelhof - Sch̦neberg;Neighborhood Group_Treptow - K̦penick;Boy or Girl?_Boy;Boy or Girl?_Girl;Distance from barycenter
1142;100.0;0.0;52.509780000000006;13.465;0.0;4.0;1.0;2.0;2.0;3.0;2.0;0;;;;;;;;0.0;108.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05757707315914721
881;100.0;0.0;52.57299;13.36231;0.0;4.0;1.0;0.0;3.0;1.0;2.0;3;100.0;9.0;9.0;10.0;10.0;10.0;10.0;0.0;46.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.07756185024900232
1378;;0.0;52.54511;13.35086;0.0;2.0;1.0;1.0;1.0;1.0;3.0;5;76.0;10.0;2.0;2.0;5.0;6.0;3.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.0666280187414504
1475;;0.0;52.52736;13.35149;0.0;2.0;1.0;1.0;2.0;2.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.05859557909473766
1658;100.0;0.0;52.54632;13.35884;0.0;4.0;1.0;1.0;2.0;2.0;10.0;17;87.0;9.0;8.0;9.0;10.0;9.0;9.0;0.0;34.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.06071989140538874
1863;;0.0;52.49501;13.44446;0.0;4.0;1.0;2.0;2.0;1.0;3.0;0;;;;;;;;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.03991711284101856
2082;100.0;0.0;52.510740000000006;13.4552;0.0;2.0;1.0;1.0;1.0;1.0;2.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.047784379471160286
2071;100.0;1.0;52.5569;13.370120000000002;1.0;4.0;1.0;2.0;4.0;2.0;90.0;26;96.0;10.0;10.0;10.0;10.0;9.0;9.0;1.0;45.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06000620723788645
747;;0.0;52.51911;13.46246;0.0;2.0;1.0;1.0;1.0;1.0;180.0;2;80.0;7.0;7.0;7.0;7.0;6.0;7.0;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.05580264251394732
970;75.0;0.0;52.52845;13.32613;0.0;3.0;1.0;1.0;1.0;1.0;1.0;12;94.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;38.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.08338316260624076
1230;;0.0;52.49835999999999;13.44219;0.0;4.0;1.0;1.0;2.0;1.0;3.0;2;80.0;9.0;8.0;10.0;10.0;10.0;9.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.03663136296345314
2622;100.0;0.0;52.53583;13.428520000000002;0.0;6.0;3.0;1.0;6.0;1.0;2.0;19;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03343010469608198
2102;;0.0;52.53417;13.37907;0.0;2.0;1.0;1.0;2.0;1.0;3.0;4;93.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.037323527426320134
713;0.0;0.0;52.50225;13.4691;0.0;4.0;1.0;1.0;3.0;1.0;1.0;4;97.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;59.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.06214927196389495
286;90.0;1.0;52.550790000000006;13.416529999999998;1.0;2.0;1.0;1.0;1.0;1.0;2.0;58;96.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;38.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.04189423238443201
2639;100.0;0.0;52.53;13.43375;0.0;2.0;1.0;1.0;2.0;1.0;3.0;2;90.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;56.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.033124247888549875
1007;;0.0;52.52643000000001;13.32856;0.0;2.0;1.0;1.0;1.0;1.0;61.0;0;;;;;;;;0.0;37.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.08057729901546618
998;100.0;0.0;52.49035;13.446670000000005;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;8.0;8.0;0.0;40.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.04384553756802209
513;;0.0;52.454330000000006;13.58979;0.0;1.0;2.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;16.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.19064485672963416
1747;100.0;0.0;52.55962;13.454529999999998;0.0;2.0;1.0;0.0;2.0;1.0;5.0;1;;;;;;;;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.06849368001176227
1379;0.0;0.0;52.48616;13.43963;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;35.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.040009504810678866
2981;100.0;0.0;52.51353000000001;13.29791;0.0;2.0;1.0;1.0;1.0;1.0;4.0;9;91.0;9.0;9.0;9.0;9.0;10.0;9.0;0.0;69.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.10957327194238428
1634;;0.0;52.53261;13.4234;0.0;2.0;1.0;1.0;1.0;2.0;2.0;138;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;48.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.02776899543776607
2238;100.0;0.0;52.49451;13.43213;0.0;2.0;1.0;1.0;1.0;1.0;3.0;82;92.0;10.0;9.0;9.0;10.0;9.0;9.0;0.0;55.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.029106891156515935
1145;100.0;1.0;52.49898000000001;13.559470000000005;1.0;10.0;2.0;4.0;5.0;5.0;2.0;9;100.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;160.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.1524384120720815
1303;;0.0;52.53451999999999;13.394329999999998;0.0;2.0;1.0;1.0;2.0;2.0;3.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.02788712073948465
1355;;0.0;52.55285;13.42639;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;80.0;8.0;8.0;10.0;10.0;10.0;10.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.04695376233783125
1742;100.0;1.0;52.47581999999999;13.37577;1.0;4.0;1.0;2.0;2.0;2.0;4.0;17;100.0;10.0;9.0;10.0;10.0;9.0;10.0;1.0;96.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.04651017903759603
2167;100.0;1.0;52.51852;13.4293;1.0;3.0;1.0;1.0;2.0;1.0;2.0;3;95.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.023514829887153695
1498;;0.0;52.45976;13.38785;0.0;2.0;1.0;1.0;2.0;1.0;1.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.05382268083179089
1284;;0.0;52.5064;13.50846;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;;;;;;;;0.0;31.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.10109747252060845
640;100.0;1.0;52.43199;13.5848;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;1.0;35.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.19373222325136713
2186;88.0;0.0;52.53626;13.430820000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.035247619302735886
266;100.0;1.0;52.464940000000006;13.49565;1.0;2.0;1.0;1.0;1.0;1.0;5.0;18;97.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;29.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.0990211045432731
672;;0.0;52.49015999999999;13.45171;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;33.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.04848614474119027
1607;;0.0;52.5245;13.38887;0.0;2.0;1.0;1.0;1.0;1.0;7.0;15;97.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.023610299748925603
1247;100.0;0.0;52.5124;13.29744;0.0;2.0;1.0;1.0;2.0;1.0;1.0;14;89.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;38.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.11001151174450717
1477;100.0;0.0;52.51597;13.44584;0.0;2.0;2.0;1.0;1.0;1.0;2.0;8;97.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;90.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.03889391450034563
2511;100.0;0.0;52.54033;13.359270000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;37;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;39.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.05696356893561728
2193;100.0;0.0;52.47395;13.44504;0.0;2.0;1.0;1.0;1.0;1.0;2.0;3;96.0;10.0;10.0;10.0;10.0;8.0;9.0;0.0;42.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.05203137113216718
1973;100.0;0.0;52.525740000000006;13.354970000000002;0.0;3.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;50.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.05479328825998731
2731;;0.0;52.5275;13.33372;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;100.0;9.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.07577588240364419
1453;;0.0;52.4654;13.346520000000002;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.07542688936661486
1951;91.0;0.0;52.61139;13.243829999999996;0.0;2.0;2.0;1.0;1.0;1.0;1.0;14;96.0;9.0;10.0;10.0;10.0;9.0;10.0;0.0;35.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.19251856158603536
1402;100.0;1.0;52.55066;13.376129999999998;1.0;2.0;1.0;1.0;1.0;1.0;3.0;13;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;28.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.051389004336728654
1523;;0.0;52.49985999999999;13.47175;0.0;2.0;1.0;1.0;1.0;1.0;2.0;8;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;27.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.06510537522911135
1206;;0.0;52.51449;13.43838;0.0;2.0;1.0;1.0;1.0;1.0;3.0;14;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.03129573897618678
1420;;0.0;52.48982;13.39155;0.0;2.0;1.0;1.0;1.0;1.0;1.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02559419441796518
281;;0.0;52.56387;13.412470000000004;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2;;;;;;;;0.0;19.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.05420787753331146
1720;100.0;0.0;52.49565;13.36783;0.0;4.0;1.0;1.0;4.0;1.0;90.0;0;;;;;;;;0.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.04207853210258392
3070;;0.0;52.46999;13.430420000000002;0.0;2.0;2.0;1.0;1.0;1.0;28.0;1;;;;;;;;0.0;23.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.046059469136664886
1036;100.0;0.0;52.5251;13.51233;0.0;2.0;1.0;1.0;1.0;1.0;2.0;21;96.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.10600274722975066
2175;100.0;0.0;52.50271;13.39713;0.0;2.0;1.0;1.0;1.0;1.0;2.0;21;99.0;10.0;10.0;9.0;10.0;10.0;9.0;0.0;50.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.012554206597275385
1122;;0.0;52.46848000000001;13.43096;0.0;2.0;1.0;1.0;1.0;1.0;7.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.04763826187484698
8;;0.0;52.42855;13.480429999999998;0.0;2.0;1.5;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.10930436302805058
707;100.0;1.0;52.48481;13.43757;1.0;4.0;1.0;2.0;2.0;1.0;5.0;26;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;75.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03922021661265892
2216;75.0;0.0;52.55234;13.40994;0.0;2.0;1.0;1.0;1.0;1.0;62.0;0;;;;;;;;0.0;60.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.04251698685121862
1674;100.0;0.0;52.49177;13.34343;0.0;3.0;1.0;1.0;1.0;1.0;2.0;67;92.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.06651104542731796
2128;100.0;0.0;52.49354;13.34896;0.0;2.0;1.0;1.0;1.0;1.0;2.0;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.06070830450808416
1828;100.0;1.0;52.54956;13.432520000000002;1.0;2.0;1.0;1.0;1.0;1.0;2.0;21;97.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;27.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.046935750885569394
122;100.0;0.0;52.52181999999999;13.417929999999998;0.0;2.0;1.0;1.0;1.0;1.0;3.0;6;83.0;7.0;7.0;9.0;9.0;10.0;8.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.01589151317513918
1820;;0.0;52.55801999999999;13.34085;0.0;2.0;1.0;1.0;1.0;1.0;5.0;11;97.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;38.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.08214461635336659
2083;;0.0;52.48303000000001;13.42194;0.0;3.0;1.0;1.0;1.0;1.0;6.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;55.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.030538643021530497
1841;;0.0;52.565630000000006;13.405779999999998;0.0;3.0;1.0;1.0;2.0;2.0;5.0;5;96.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;89.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.0557566352713254
423;100.0;1.0;52.49559;13.32055;1.0;2.0;1.0;1.0;1.0;1.0;1.0;89;98.0;10.0;10.0;10.0;10.0;9.0;9.0;1.0;48.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.08804335913513596
391;100.0;1.0;52.52526999999999;13.31845;1.0;2.0;1.0;1.0;1.0;1.0;2.0;7;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;44.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.09029127536839568
1594;99.0;0.0;52.52654;13.41267;0.0;6.0;1.0;2.0;5.0;1.0;2.0;3;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;220.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.017449948439387457
1957;;0.0;52.52095;13.39651;0.0;2.0;1.0;1.0;1.0;1.0;2.0;7;97.0;9.0;6.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.015532244110116512
2088;;0.0;52.48939;13.45844;0.0;2.0;1.0;2.0;1.0;1.0;3.0;11;93.0;10.0;10.0;9.0;10.0;9.0;9.0;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05498445500312052
1780;30.0;0.0;52.50887;13.426320000000002;0.0;3.0;1.0;1.0;1.0;1.0;1.0;29;92.0;10.0;9.0;9.0;9.0;10.0;9.0;0.0;30.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.018924871328736253
394;;0.0;52.49696999999999;13.52237;0.0;2.0;1.0;1.0;1.0;1.0;3.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;17.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.115671622801124
2025;;0.0;52.5297;13.399870000000002;0.0;2.0;1.0;1.0;1.0;2.0;2.0;3;100.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;100.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.021193970913782594
648;;0.0;52.5406;13.41994;0.0;2.0;1.0;1.0;1.0;1.0;1.0;49;95.0;10.0;10.0;9.0;9.0;9.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03315588609944106
1750;;0.0;52.53308000000001;13.41466;0.0;2.0;1.0;1.0;1.0;2.0;3.0;11;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.024285760092930386
1959;;0.0;52.47386;13.42074;0.0;2.0;1.0;0.0;1.0;1.0;2.0;4;87.0;9.0;8.0;9.0;10.0;9.0;10.0;0.0;23.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.038419374346749476
2106;;0.0;52.48993000000001;13.42506;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;36.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.02664143985665512
1072;100.0;1.0;52.52826999999999;13.4029;1.0;2.0;1.0;1.0;2.0;2.0;1.0;0;;;;;;;;1.0;100.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.01892098872293276
1200;;0.0;52.49327;13.45197;0.0;5.0;1.0;3.0;3.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0.0;57.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.04754900006718977
1604;;0.0;52.49941999999999;13.41855;0.0;2.0;1.0;1.0;1.0;1.0;2.0;3;85.0;9.0;7.0;10.0;9.0;8.0;9.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.015283610265194111
2064;;0.0;52.556230000000006;13.43541;0.0;2.0;1.0;1.0;2.0;1.0;6.0;2;90.0;10.0;6.0;9.0;9.0;8.0;9.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.05412913078046153
